Country Name,Country Code,Indicator Name,Indicator Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Turks and Caicos Islands,TCA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuvalu,TUV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uganda,UGA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,28.6321801,27.21925813,29.49564141,-14.90542541,26.26666667,-21.6061992,29.06005508,16.68586698,3.301641501,23.69413814,14.78217605,7.763543791,12.13857311,84.44024271,16.15923357,5.575553802,13.17556939,NA,NA
Ukraine,UKR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.1,16.9,-5.4,1.2,-2.2,21.5,2.9,9.1,7.4,21.3,-11.2,-5.6,3.2,5.7,-22,4.5,4.3,-7.7,NA
United Arab Emirates,ARE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,3.150408721,22.91019614,24.37994386,11.62964427,11.60652638,8.75865515,12.87462443,-6.986513605,3.007267064,19.7016737,9.954120998,NA
United Kingdom,GBR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.445678404,7.387294714,7.625019956,3.268316579,3.078691022,9.398374405,2.365773601,1.897844017,2.842309746,4.849827127,9.05583152,12.01320578,-2.050008301,1.057902905,-8.671730186,6.673201539,4.459732286,1.039133934,NA
United States,USA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.27388923,8.179710785,11.91836735,2.334062728,4.606200998,8.372370326,-5.650738761,-1.865889213,1.621254562,9.363514868,6.041396166,8.931143763,8.91959799,5.736659989,-9.071075898,11.47872206,7.074082465,3.538746363,NA
Uruguay,URY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.857152593,10.28205039,13.02171335,0.334277357,-7.362917033,6.361701915,-9.128650192,-10.34750072,4.208123408,30.43911182,16.33842239,5.615692535,4.780533567,8.531288385,4.221979932,7.816849566,6.3024634,1.633060818,NA
Uzbekistan,UZB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,3.513133715,3.234821429,-15.42513168,-8.096085409,9.177153921,-5.391026778,-6.747891284,26.46566164,28.13245033,11.97022948,16.80206795,39.914638,37.36300983,-3.939381477,6.623398307,20.45677208,12.66050256,NA
Vanuatu,VUT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela, RB",VEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.289830978,7.833434985,-19.71915995,3.540039558,-10.98880187,5.827420133,-3.549396769,-3.960467909,-10.38374714,13.68567399,3.769504266,-3.017192104,-7.551577917,-0.983392981,-13.68155006,-12.87699187,4.664976101,1.594290023,NA
Vietnam,VNM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,20,24,16,19,23,21.10106774,17.18048636,10.36790706,19.94954586,25.61969956,17.77593763,11.19998643,12.50004237,13.69996851,-5.085057934,8.449983597,10.78448877,15.70908997,NA
Virgin Islands (U.S.),VIR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bank and Gaza,WBG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,12.51413799,11.14240173,6.098441233,23.36687095,1.216654959,-6.95363849,-15.55019232,-11.78190347,-4.026756028,11.88757212,4.375148913,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, Rep.",YEM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,89.0248929,80.07372047,-0.840976339,-22.45131276,36.20916594,26.20431739,-10.01375762,7.132447936,2.171142542,3.811449804,18.69352654,4.083257296,-10.07436398,8.971259941,-22.74165035,15.84084305,NA,NA,NA
Zambia,ZMB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-16.49693161,6.677101315,19.20565678,5.692594669,26.65709353,-11.04050865,27.09869301,31.93826445,31.73369135,33.8293829,-4.689570624,-7.489531547,4.75905228,-3.774221886,18.89887723,18.33989479,2.397528582,NA,NA
Zimbabwe,ZWE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,0.487130289,8.137959952,5.517719977,-0.678989655,-3.662837088,-7.732307188,3.276213368,-16.96481757,-20.43725345,-2.056357135,-7.341726338,-8.942445856,-9.786358695,-21.0843436,-8.036401381,56.98518659,17.01370746,-2.386106356,NA
