Date,Open,High,Low,Close,Volume
18-Feb-10,53273.30,53273.30,52085.10,52449.80,0
17-Feb-10,51748.50,53273.30,51748.50,53273.30,0
16-Feb-10,51334.42,52006.83,51210.54,51748.50,0
15-Feb-10,51063.82,51576.26,50959.01,51334.42,0
12-Feb-10,51381.04,52024.48,50702.37,51063.82,0
11-Feb-10,50567.50,51577.26,50567.50,51381.04,0
10-Feb-10,50826.36,51715.83,50314.10,50567.50,0
9-Feb-10,49933.38,51151.55,49933.38,50826.36,0
8-Feb-10,51454.89,51832.95,49432.48,49933.38,0
5-Feb-10,53463.88,53463.88,51089.26,51454.89,0
4-Feb-10,55068.70,55068.70,53217.12,53463.88,0
3-Feb-10,55147.64,55734.66,54926.30,55068.70,0
2-Feb-10,55526.01,55653.46,54854.39,55147.64,0
1-Feb-10,54650.58,55526.01,54492.35,55526.01,0
29-Jan-10,54770.46,54985.12,53906.42,54650.58,0
28-Jan-10,54071.02,55100.87,54071.02,54770.46,0
27-Jan-10,54317.48,54969.21,53875.28,54071.02,0
26-Jan-10,54281.00,54317.48,53149.01,54317.48,0
25-Jan-10,53997.49,54360.87,53586.51,54281.00,0
22-Jan-10,55301.18,55301.18,53476.60,53997.49,0
21-Jan-10,55469.20,55830.79,55097.57,55301.18,0
20-Jan-10,55159.60,55911.48,54850.99,55469.20,0
19-Jan-10,54550.83,55206.75,54027.07,55159.60,0
18-Jan-10,54005.65,54593.50,53864.24,54550.83,0
15-Jan-10,54740.60,54779.30,53620.04,54005.65,0
14-Jan-10,54627.19,55265.67,54460.34,54740.60,0
13-Jan-10,53676.35,54713.09,53345.17,54627.19,0
12-Jan-10,53921.06,54253.56,53478.15,53676.35,0
11-Jan-10,54797.90,55347.38,53757.69,53921.06,0
8-Jan-10,54972.94,55711.55,54575.53,54797.90,0
7-Jan-10,54547.36,54972.94,54019.63,54972.94,0
6-Jan-10,54115.05,54626.43,53765.12,54547.36,0
5-Jan-10,53368.16,54431.86,53368.16,54115.05,0
4-Jan-10,52825.02,53368.16,52410.14,53368.16,0
31-Dec-09,51668.41,53155.07,51668.41,52825.02,0
30-Dec-09,51786.04,52164.71,51258.26,51668.41,0
29-Dec-09,51619.41,52063.22,51314.74,51786.04,0
28-Dec-09,51661.34,52024.83,51496.00,51619.41,0
25-Dec-09,51460.70,51661.34,51032.37,51661.34,0
24-Dec-09,51162.24,51565.49,51078.97,51460.70,0
23-Dec-09,51532.52,51722.69,50999.24,51162.24,0
22-Dec-09,51280.90,51695.25,51051.16,51532.52,0
21-Dec-09,50138.45,51280.90,50138.45,51280.90,0
18-Dec-09,49963.21,50366.79,49908.81,50138.45,0
17-Dec-09,50817.25,50932.62,49693.83,49963.21,0
16-Dec-09,50449.52,50972.19,50375.96,50817.25,0
15-Dec-09,50198.39,50528.29,49760.30,50449.52,0
14-Dec-09,49386.42,50402.97,49318.46,50198.39,0
11-Dec-09,49594.50,49955.96,49000.80,49386.42,0
10-Dec-09,49184.95,49912.18,48750.88,49594.50,0
9-Dec-09,49591.37,49789.98,48813.28,49184.95,0
8-Dec-09,49915.76,50845.11,49220.74,49591.37,0
7-Dec-09,50101.98,50117.46,49228.35,49915.76,0
4-Dec-09,49677.20,50237.90,49264.65,50101.98,0
3-Dec-09,47898.19,49900.87,47898.19,49677.20,0
2-Dec-09,46083.95,47898.19,46083.95,47898.19,0
1-Dec-09,45350.17,46179.47,45046.44,46083.95,0
26-Nov-09,45538.66,45604.93,44873.95,45350.17,0
25-Nov-09,45513.50,46062.31,45081.86,45538.66,0
24-Nov-09,45801.42,46032.14,45014.56,45513.50,0
23-Nov-09,45230.95,45826.09,44678.51,45801.42,0
20-Nov-09,46114.59,46433.30,44798.01,45230.95,0
19-Nov-09,46419.87,46668.67,45635.88,46114.59,0
18-Nov-09,47243.23,47271.06,46112.48,46419.87,0
17-Nov-09,48775.29,48775.29,46844.68,47243.23,0
16-Nov-09,48441.90,49149.46,48403.45,48775.29,0
13-Nov-09,48746.03,49023.44,48003.76,48441.90,0
12-Nov-09,48864.00,49148.69,48246.54,48746.03,0
11-Nov-09,48135.09,49143.93,48135.09,48864.00,0
10-Nov-09,47774.52,48414.65,47750.15,48135.09,0
9-Nov-09,46969.89,48008.78,46969.89,47774.52,0
6-Nov-09,47298.04,47810.45,46666.02,46969.89,0
5-Nov-09,47281.44,47324.65,46284.54,47298.04,0
4-Nov-09,46335.05,47281.44,45855.92,47281.44,0
3-Nov-09,47456.11,47456.11,45815.66,46335.05,0
2-Nov-09,47184.71,47497.84,45832.17,47456.11,0
30-Oct-09,48906.95,50231.36,46857.66,47184.71,0
28-Oct-09,50400.57,50400.57,48683.39,48906.95,0
27-Oct-09,51230.09,51230.09,50014.77,50400.57,0
26-Oct-09,51380.65,51587.61,50922.15,51230.09,0
23-Oct-09,51016.84,51863.13,51016.84,51380.65,0
22-Oct-09,51295.19,51295.19,50698.62,51016.84,0
21-Oct-09,51050.87,51316.96,50451.57,51295.19,0
20-Oct-09,50286.89,51147.84,50286.89,51050.87,0
19-Oct-09,49790.74,50363.99,49789.17,50286.89,0
16-Oct-09,51017.87,51284.55,49705.00,49790.74,0
15-Oct-09,51026.08,51486.73,50514.76,51017.87,0
14-Oct-09,50071.55,51217.35,50071.55,51026.08,0
13-Oct-09,51002.98,51274.00,49911.32,50071.55,0
12-Oct-09,50217.50,51002.98,50130.11,51002.98,0
9-Oct-09,49879.86,50421.17,49464.67,50217.50,0
8-Oct-09,49036.08,50196.78,49036.08,49879.86,0
7-Oct-09,49466.05,50000.08,48730.09,49036.08,0
6-Oct-09,47948.41,49536.00,47948.41,49466.05,0
5-Oct-09,46856.94,47968.05,46680.23,47948.41,0
2-Oct-09,47804.39,47804.39,46169.41,46856.94,0
1-Oct-09,47910.30,48432.01,47611.28,47804.39,0
30-Sep-09,48364.83,48989.69,47763.95,47910.30,0
29-Sep-09,47815.93,48420.09,47815.93,48364.83,0
28-Sep-09,47624.97,47877.85,47314.56,47815.93,0
25-Sep-09,47980.31,48040.92,47295.78,47624.97,0
24-Sep-09,47549.30,48187.16,47229.53,47980.31,0
23-Sep-09,47161.22,47751.59,47149.66,47549.30,0
18-Sep-09,46965.56,47295.01,46388.07,47161.22,0
17-Sep-09,46680.66,47412.37,46499.88,46965.56,0
16-Sep-09,45911.46,46997.52,45911.46,46680.66,0
15-Sep-09,46490.66,46652.73,45692.17,45911.46,0
14-Sep-09,46583.50,46783.90,45936.71,46490.66,0
11-Sep-09,44924.12,46583.50,44924.12,46583.50,0
10-Sep-09,44585.14,45139.09,44130.19,44924.12,0
9-Sep-09,44846.03,44978.91,44206.66,44585.14,0
8-Sep-09,45273.98,45395.68,44529.10,44846.03,0
7-Sep-09,45160.51,45801.42,44851.73,45273.98,0
4-Sep-09,46146.03,46459.83,45086.92,45160.51,0
3-Sep-09,45761.03,46174.21,45100.61,46146.03,0
2-Sep-09,46935.62,46935.62,45109.02,45761.03,0
1-Sep-09,46551.19,47255.62,46202.87,46935.62,0
31-Aug-09,47559.69,47559.69,46307.76,46551.19,0
28-Aug-09,47383.77,48047.62,47218.81,47559.69,0
27-Aug-09,46959.82,47794.72,46959.82,47383.77,0
26-Aug-09,48073.35,48334.56,46736.62,46959.82,0
25-Aug-09,47771.85,48099.42,47179.23,48073.35,0
24-Aug-09,47170.07,48033.91,47022.59,47771.85,0
21-Aug-09,46555.79,47219.27,46132.52,47170.07,0
20-Aug-09,45645.00,46618.71,45645.00,46555.79,0
19-Aug-09,44233.36,45645.00,43852.10,45645.00,0
18-Aug-09,44290.90,44991.30,43966.25,44233.36,0
17-Aug-09,44302.92,44302.92,43102.54,44290.90,0
14-Aug-09,44484.23,45253.12,44069.08,44302.92,0
13-Aug-09,43889.75,45486.95,43889.75,44484.23,0
12-Aug-09,43678.98,43976.71,42524.92,43889.75,0
11-Aug-09,44685.62,44947.39,43343.98,43678.98,0
10-Aug-09,44767.58,45310.58,44452.71,44685.62,0
7-Aug-09,43836.03,44905.44,43320.62,44767.58,0
6-Aug-09,43899.44,44243.14,42794.88,43836.03,0
5-Aug-09,44696.51,45536.75,43708.00,43899.44,0
4-Aug-09,44613.74,44852.43,43912.78,44696.51,0
3-Aug-09,42641.26,44613.74,42592.09,44613.74,0
31-Jul-09,42182.11,43627.53,42072.74,42641.26,0
30-Jul-09,40376.64,42182.11,40376.64,42182.11,0
29-Jul-09,40001.65,40425.97,39519.78,40376.64,0
28-Jul-09,39840.52,40064.50,39531.85,40001.65,0
27-Jul-09,39395.38,40195.23,39395.38,39840.52,0
24-Jul-09,38901.97,39789.81,38901.97,39395.38,0
23-Jul-09,38189.08,38901.97,38189.08,38901.97,0
22-Jul-09,38007.79,38347.76,37920.52,38189.08,0
21-Jul-09,38250.18,38311.28,37786.03,38007.79,0
20-Jul-09,37726.69,38286.26,37726.69,38250.18,0
17-Jul-09,38156.32,38378.42,37587.17,37726.69,0
16-Jul-09,37914.02,38322.57,37708.32,38156.32,0
15-Jul-09,36701.20,37914.02,36701.20,37914.02,0
14-Jul-09,37004.58,37689.69,36587.43,36701.20,0
13-Jul-09,36780.49,37218.69,36275.32,37004.58,0
10-Jul-09,36987.68,37287.33,36497.39,36780.49,0
9-Jul-09,37155.95,37631.77,36955.69,36987.68,0
8-Jul-09,37212.46,37213.43,36730.93,37155.95,0
7-Jul-09,36758.82,37346.79,36715.55,37212.46,0
6-Jul-09,36797.55,36797.55,36262.13,36758.82,0
3-Jul-09,37038.21,37297.55,36686.12,36797.55,0
2-Jul-09,37245.86,37636.25,36891.93,37038.21,0
1-Jul-09,36949.20,37274.28,36854.07,37245.86,0
30-Jun-09,36841.11,37626.68,36757.88,36949.20,0
29-Jun-09,36755.90,37718.77,36601.40,36841.11,0
26-Jun-09,36327.65,37188.34,36327.65,36755.90,0
25-Jun-09,35758.67,36375.12,35751.07,36327.65,0
24-Jun-09,34909.06,35786.64,34909.06,35758.67,0
23-Jun-09,35407.21,35407.21,34638.98,34909.06,0
22-Jun-09,35819.93,36027.22,35277.39,35407.21,0
19-Jun-09,35715.56,36000.34,35198.20,35819.93,0
18-Jun-09,34595.39,35715.56,34587.66,35715.56,0
17-Jun-09,34537.04,34870.36,34450.07,34595.39,0
16-Jun-09,34690.77,34771.46,34328.31,34537.04,0
15-Jun-09,34816.71,34904.97,34483.07,34690.77,0
12-Jun-09,34723.84,35042.73,34570.66,34816.71,0
11-Jun-09,34389.34,34778.66,34202.53,34723.84,0
10-Jun-09,33806.65,34548.40,33806.65,34389.34,0
9-Jun-09,33655.59,34006.97,33264.78,33806.65,0
8-Jun-09,34750.19,34750.19,33496.90,33655.59,0
5-Jun-09,34268.89,35027.40,34207.76,34750.19,0
4-Jun-09,34932.23,34999.76,34044.59,34268.89,0
3-Jun-09,35722.20,35949.14,34795.44,34932.23,0
2-Jun-09,36001.65,36214.16,35575.33,35722.20,0
1-Jun-09,35002.99,36001.65,35002.99,36001.65,0
29-May-09,35021.01,35644.74,34836.24,35002.99,0
28-May-09,35168.73,35229.27,34704.94,35021.01,0
27-May-09,34860.56,35609.07,34832.23,35168.73,0
26-May-09,35407.68,35720.06,34381.35,34860.56,0
25-May-09,35014.50,35407.68,34716.48,35407.68,0
22-May-09,34720.55,35253.16,34713.92,35014.50,0
21-May-09,35139.70,35384.07,34498.09,34720.55,0
20-May-09,33666.08,35223.45,33666.08,35139.70,0
18-May-09,33484.52,33666.08,32725.06,33666.08,0
15-May-09,33094.92,33803.08,32914.07,33484.52,0
14-May-09,32828.90,33124.93,32267.66,33094.92,0
13-May-09,33043.28,33817.77,32606.37,32828.90,0
12-May-09,32203.06,33466.74,32099.59,33043.28,0
11-May-09,32805.72,33079.52,32032.97,32203.06,0
8-May-09,32842.61,33276.38,31958.32,32805.72,0
7-May-09,33716.92,34835.66,32776.57,32842.61,0
6-May-09,33014.23,33863.70,32594.94,33716.92,0
5-May-09,32170.71,33334.23,32170.71,33014.23,0
4-May-09,31651.81,32385.07,31651.81,32170.71,0
1-May-09,31651.81,31819.43,31212.04,31651.81,0
30-Apr-09,30746.39,31819.43,30746.39,31651.81,0
29-Apr-09,29189.01,30787.45,29189.01,30746.39,0
28-Apr-09,29552.26,29563.76,28971.37,29189.01,0
27-Apr-09,29675.55,29792.01,29195.34,29552.26,0
24-Apr-09,28956.83,29718.61,28956.83,29675.55,0
22-Apr-09,28678.57,29269.06,28678.57,28956.83,0
21-Apr-09,28548.43,28737.18,28071.94,28678.57,0
20-Apr-09,29445.96,29792.81,28416.53,28548.43,0
17-Apr-09,29523.15,29896.64,29336.44,29445.96,0
16-Apr-09,28324.29,29531.55,28324.29,29523.15,0
15-Apr-09,28160.81,28401.50,27749.05,28324.29,0
14-Apr-09,28446.99,28891.98,27960.24,28160.81,0
13-Apr-09,28838.28,29097.04,28367.32,28446.99,0
10-Apr-09,28546.46,28894.46,28345.10,28838.28,0
9-Apr-09,27653.58,28552.29,27653.58,28546.46,0
8-Apr-09,26377.63,27653.58,25979.15,27653.58,0
7-Apr-09,26650.66,26817.78,26254.46,26377.63,0
6-Apr-09,26631.06,27255.26,26523.31,26650.66,0
3-Apr-09,26771.17,27180.61,26479.49,26631.06,0
2-Apr-09,25943.57,26776.49,25943.57,26771.17,0
1-Apr-09,25764.83,26014.84,25558.15,25943.57,0
31-Mar-09,25143.61,25764.83,25131.38,25764.83,0
30-Mar-09,25697.25,25697.25,24846.07,25143.61,0
27-Mar-09,25409.83,25697.25,25396.55,25697.25,0
26-Mar-09,25536.39,25753.81,25356.23,25409.83,0
25-Mar-09,25001.59,25543.31,24901.74,25536.39,0
24-Mar-09,24919.26,25531.98,24867.49,25001.59,0
23-Mar-09,24038.89,24919.26,24038.89,24919.26,0
20-Mar-09,23968.83,24105.50,23760.48,24038.89,0
19-Mar-09,23497.17,24114.87,23497.17,23968.83,0
18-Mar-09,23452.76,23735.86,23243.22,23497.17,0
17-Mar-09,23620.31,23620.31,23286.42,23452.76,0
16-Mar-09,23615.25,23895.95,23488.07,23620.31,0
13-Mar-09,23539.49,24040.54,23539.49,23615.25,0
12-Mar-09,23282.57,23539.49,22583.11,23539.49,0
11-Mar-09,23315.43,23693.19,23195.29,23282.57,0
10-Mar-09,23054.97,23391.75,22913.62,23315.43,0
9-Mar-09,23220.02,23389.17,22658.75,23054.97,0
6-Mar-09,23035.95,23220.02,22721.34,23220.02,0
5-Mar-09,23940.66,23993.67,22896.03,23035.95,0
4-Mar-09,23751.96,24020.24,23679.65,23940.66,0
3-Mar-09,23699.93,23774.32,23485.55,23751.96,0
2-Mar-09,24026.59,24026.59,23424.85,23699.93,0
27-Feb-09,24168.57,24168.57,23637.82,24026.59,0
26-Feb-09,24152.34,24343.56,24034.66,24168.57,0
25-Feb-09,24032.46,24544.42,24032.46,24152.34,0
24-Feb-09,23991.03,24068.71,23436.60,24032.46,0
23-Feb-09,23579.48,24196.58,23579.48,23991.03,0
20-Feb-09,24439.91,24439.91,23453.10,23579.48,0
19-Feb-09,23844.72,24527.99,23844.72,24439.91,0
18-Feb-09,23907.55,24182.75,23160.00,23844.72,0
17-Feb-09,24911.52,24911.52,23754.50,23907.55,0
16-Feb-09,25199.53,25199.53,24720.70,24911.52,0
13-Feb-09,25023.08,25544.96,24961.38,25199.53,0
12-Feb-09,25398.42,25674.78,24899.20,25023.08,0
11-Feb-09,25966.12,25966.12,24974.76,25398.42,0
10-Feb-09,27040.47,27040.47,25904.60,25966.12,0
9-Feb-09,26735.21,27131.87,26735.21,27040.47,0
6-Feb-09,25774.21,26783.85,25774.21,26735.21,0
5-Feb-09,26141.06,26141.06,25669.31,25774.21,0
4-Feb-09,25659.90,26307.99,25659.90,26141.06,0
3-Feb-09,25270.81,25874.04,25270.81,25659.90,0
2-Feb-09,25934.37,25934.37,25234.77,25270.81,0
30-Jan-09,26162.99,26162.99,25567.40,25934.37,0
29-Jan-09,26705.62,26705.62,26011.12,26162.99,0
28-Jan-09,25798.26,26772.48,25798.26,26705.62,0
27-Jan-09,25970.00,26259.62,25479.97,25798.26,0
26-Jan-09,24781.83,25970.00,24781.83,25970.00,0
23-Jan-09,24641.93,24836.64,24332.58,24781.83,0
22-Jan-09,24736.12,25305.27,24489.94,24641.93,0
21-Jan-09,24714.74,24736.12,24035.25,24736.12,0
20-Jan-09,25055.88,25428.04,24649.84,24714.74,0
19-Jan-09,25630.96,25882.81,24883.87,25055.88,0
16-Jan-09,25072.30,25992.08,25072.30,25630.96,0
15-Jan-09,25055.71,25556.11,24833.88,25072.30,0
14-Jan-09,26108.72,26400.82,25012.33,25055.71,0
13-Jan-09,25708.56,26166.08,25196.82,26108.72,0
12-Jan-09,26470.08,26470.08,25582.54,25708.56,0
9-Jan-09,26210.37,27088.83,26210.37,26470.08,0
8-Jan-09,27892.65,27892.65,26120.63,26210.37,0
7-Jan-09,28709.41,28709.41,27727.37,27892.65,0
6-Jan-09,27988.65,28732.54,27988.65,28709.41,0
5-Jan-09,27005.63,28096.34,27005.63,27988.65,0
2-Jan-09,26864.07,27332.12,26864.07,27005.63,0
31-Dec-08,26411.09,27228.28,26221.11,26864.07,0
30-Dec-08,26423.64,26656.14,26399.22,26411.09,0
29-Dec-08,26498.96,26816.32,26327.82,26423.64,0
26-Dec-08,26059.14,26568.63,26059.14,26498.96,0
25-Dec-08,26054.96,26149.34,25922.98,26059.14,0
24-Dec-08,26294.15,26383.64,25966.21,26054.96,0
23-Dec-08,26199.00,26371.09,26040.66,26294.15,0
22-Dec-08,26205.40,26336.86,26020.17,26199.00,0
19-Dec-08,26395.50,26750.38,26018.85,26205.40,0
18-Dec-08,26765.07,26965.75,26364.20,26395.50,0
17-Dec-08,26395.82,27034.20,26393.87,26765.07,0
16-Dec-08,25598.47,26395.82,25479.42,26395.82,0
15-Dec-08,24936.93,26004.21,24936.93,25598.47,0
12-Dec-08,24034.70,24998.55,24034.70,24936.93,0
5-Dec-08,24670.97,24670.97,23847.15,24034.70,0
4-Dec-08,23936.73,24741.86,23936.73,24670.97,0
3-Dec-08,24425.48,24724.52,23813.91,23936.73,0
2-Dec-08,23245.80,24666.14,23078.81,24425.48,0
1-Dec-08,25714.98,25714.98,24254.02,24331.78,0
28-Nov-08,25383.43,25846.84,24947.94,25714.98,0
27-Nov-08,24408.58,25547.94,24408.58,25383.43,0
26-Nov-08,24424.59,24432.33,23836.36,24408.58,0
25-Nov-08,24137.02,24676.40,23853.55,24424.59,0
24-Nov-08,21965.96,24259.48,21965.96,24137.02,0
21-Nov-08,21228.27,22257.85,21228.27,21965.96,0
20-Nov-08,21929.27,21929.27,20912.19,21228.27,0
19-Nov-08,23495.05,23517.49,21835.95,21929.27,0
18-Nov-08,24046.50,24046.50,22904.59,23495.05,0
17-Nov-08,25425.26,25425.26,23945.36,24046.50,0
14-Nov-08,25099.98,25768.30,25099.98,25425.26,0
13-Nov-08,25342.50,25342.50,24501.04,25099.98,0
12-Nov-08,25889.18,26082.73,25009.08,25342.50,0
11-Nov-08,26797.90,26797.90,25777.30,25889.18,0
10-Nov-08,26648.17,27666.53,26648.17,26797.90,0
7-Nov-08,27373.73,27559.11,26506.08,26648.17,0
6-Nov-08,27855.92,27855.92,26855.71,27373.73,0
5-Nov-08,29343.35,29363.16,27855.92,27855.92,0
4-Nov-08,27987.65,29400.10,27617.12,29343.35,0
3-Nov-08,27832.93,28608.11,27781.97,27987.65,0
31-Oct-08,26733.49,27859.21,26228.50,27832.93,0
30-Oct-08,24895.16,27181.60,24895.16,26733.49,0
28-Oct-08,24336.73,25043.84,24336.73,24895.16,0
27-Oct-08,24176.68,24435.83,23445.16,24336.73,0
24-Oct-08,25040.81,25040.81,23571.64,24176.68,0
23-Oct-08,25624.27,26021.11,24084.11,25040.81,0
22-Oct-08,26723.30,26723.30,25578.58,25624.27,0
21-Oct-08,26763.55,27979.34,26655.22,26723.30,0
20-Oct-08,25870.17,26812.13,25854.97,26763.55,0
17-Oct-08,27600.71,28120.29,25832.89,25870.17,0
16-Oct-08,29443.71,29443.71,27011.77,27600.71,0
15-Oct-08,30536.15,30536.15,29180.46,29443.71,0
14-Oct-08,28961.94,30875.60,28961.94,30536.15,0
13-Oct-08,28495.93,30190.19,28495.93,28961.94,0
10-Oct-08,30878.71,30878.71,28079.98,28495.93,0
9-Oct-08,30772.63,31596.54,30590.82,30878.71,0
8-Oct-08,31561.87,31561.87,28911.16,30772.63,0
7-Oct-08,31574.74,32491.99,31182.40,31561.87,0
6-Oct-08,34553.00,34553.00,31463.49,31574.74,0
3-Oct-08,36051.30,36051.30,33592.40,34553.00,0
29-Sep-08,36556.61,36556.61,35615.63,36051.30,0
26-Sep-08,36361.84,36556.61,35462.63,36556.61,0
25-Sep-08,35177.11,36382.66,35014.79,36361.84,0
24-Sep-08,35454.17,35874.77,34703.36,35177.11,0
23-Sep-08,36183.62,36183.62,34764.18,35454.17,0
22-Sep-08,36370.16,36663.88,35634.82,36183.62,0
19-Sep-08,32216.43,36864.33,32216.43,36370.16,0
18-Sep-08,32727.57,32865.95,30971.24,32216.43,0
17-Sep-08,33736.35,34952.15,32094.05,32727.57,0
16-Sep-08,35081.44,35081.44,33359.44,33736.35,0
15-Sep-08,37033.87,37033.87,34668.69,35081.44,0
12-Sep-08,37388.13,38160.63,36779.67,37033.87,0
11-Sep-08,39294.96,39294.96,37143.33,37388.13,0
10-Sep-08,40124.57,40124.57,39147.39,39294.96,0
9-Sep-08,40517.08,40882.28,39841.97,40124.57,0
8-Sep-08,39115.63,40754.32,39115.63,40517.08,0
5-Sep-08,39556.37,39556.37,38492.32,39115.63,0
4-Sep-08,40328.52,40367.01,39406.08,39556.37,0
3-Sep-08,40437.07,40437.07,39678.90,40328.52,0
2-Sep-08,39456.77,40442.61,38999.65,40437.07,0
1-Sep-08,39844.48,39844.48,38957.29,39456.77,0
29-Aug-08,40149.97,40501.40,39652.41,39844.48,0
28-Aug-08,39576.03,40165.05,39452.69,40149.97,0
27-Aug-08,40097.46,40357.46,39406.80,39576.03,0
26-Aug-08,40691.50,40691.50,39882.64,40097.46,0
25-Aug-08,40894.27,41265.34,40541.30,40691.50,0
22-Aug-08,39569.58,41034.97,39569.58,40894.27,0
21-Aug-08,39801.35,40013.28,39198.07,39569.58,0
20-Aug-08,40488.11,40732.67,39568.84,39801.35,0
19-Aug-08,41946.90,41946.90,40386.90,40488.11,0
18-Aug-08,42194.42,42361.53,41797.15,41946.90,0
15-Aug-08,41710.52,42408.21,41710.52,42194.42,0
14-Aug-08,41253.85,41977.88,41253.85,41710.52,0
13-Aug-08,41461.84,41477.00,41026.62,41253.85,0
12-Aug-08,41733.27,41933.99,41284.80,41461.84,0
11-Aug-08,40949.91,41733.27,40949.91,41733.27,0
8-Aug-08,41627.66,41789.01,40770.59,40949.91,0
7-Aug-08,42075.85,42235.97,41270.95,41627.66,0
6-Aug-08,42237.75,43126.00,41905.06,42075.85,0
5-Aug-08,43259.37,43330.64,42092.96,42237.75,0
4-Aug-08,42984.66,43602.29,42712.66,43259.37,0
1-Aug-08,42200.75,42984.66,41722.47,42984.66,0
31-Jul-08,41342.30,43285.60,41342.30,42200.75,0
30-Jul-08,39153.74,41435.04,39153.74,41342.30,0
29-Jul-08,38120.94,39153.74,37467.79,39153.74,0
28-Jul-08,37556.95,38233.85,37079.44,38120.94,0
25-Jul-08,38944.38,38944.38,37160.89,37556.95,0
24-Jul-08,38555.56,39064.48,38420.36,38944.38,0
23-Jul-08,37616.17,38687.23,37616.17,38555.56,0
22-Jul-08,38703.75,38703.75,37497.49,37616.17,0
21-Jul-08,37946.57,38924.81,37946.57,38703.75,0
18-Jul-08,37695.26,38782.98,37481.08,37946.57,0
17-Jul-08,36374.36,38025.09,36374.36,37695.26,0
16-Jul-08,35254.97,36374.36,35254.97,36374.36,0
15-Jul-08,35826.27,35826.27,34980.32,35254.97,0
14-Jul-08,35006.46,36150.20,35006.46,35826.27,0
11-Jul-08,35574.64,35819.93,34494.20,35006.46,0
10-Jul-08,35603.27,36039.19,35105.76,35574.64,0
9-Jul-08,34894.68,35994.54,34894.68,35603.27,0
8-Jul-08,35010.04,35010.04,34149.21,34894.68,0
7-Jul-08,34300.37,35102.10,34300.37,35010.04,0
4-Jul-08,33919.76,34567.66,33919.76,34300.37,0
3-Jul-08,33566.40,34450.22,32645.90,33919.76,0
2-Jul-08,33208.24,33855.14,32687.66,33566.40,0
1-Jul-08,35089.53,35089.53,32880.02,33208.24,0
30-Jun-08,35829.40,36283.01,34879.48,35089.53,0
27-Jun-08,36578.95,36578.95,35414.55,35829.40,0
26-Jun-08,37572.64,37572.64,36488.26,36578.95,0
25-Jun-08,37275.87,37588.60,37213.50,37572.64,0
24-Jun-08,37583.67,37735.55,36738.26,37275.87,0
23-Jun-08,37912.85,38064.77,37265.19,37583.67,0
20-Jun-08,38006.96,38512.07,37797.54,37912.85,0
19-Jun-08,38136.78,38269.58,37710.54,38006.96,0
18-Jun-08,38724.11,38753.55,38043.87,38136.78,0
17-Jun-08,38465.62,39041.85,38319.75,38724.11,0
16-Jun-08,38295.72,38930.23,38152.52,38465.62,0
13-Jun-08,38593.64,38761.26,38006.77,38295.72,0
12-Jun-08,38238.42,38756.60,37965.38,38593.64,0
11-Jun-08,38655.10,39056.27,38130.09,38238.42,0
10-Jun-08,39061.71,39061.71,38041.60,38655.10,0
9-Jun-08,39645.54,39645.54,38843.51,39061.71,0
6-Jun-08,40463.96,40564.72,39527.65,39645.54,0
5-Jun-08,39832.10,40830.39,39832.10,40463.96,0
4-Jun-08,40451.73,40488.74,39733.75,39832.10,0
3-Jun-08,40121.15,40689.75,39665.73,40451.73,0
2-Jun-08,39969.63,40337.58,39478.02,40121.15,0
30-May-08,39086.47,40326.03,39086.47,39969.63,0
29-May-08,39384.87,39712.56,38946.88,39086.47,0
28-May-08,40189.29,40244.17,39259.05,39384.87,0
27-May-08,39439.35,40263.55,39439.35,40189.29,0
26-May-08,39960.99,39960.99,39032.18,39439.35,0
23-May-08,40752.45,40796.19,39744.56,39960.99,0
22-May-08,41011.25,41021.37,40546.80,40752.45,0
21-May-08,41296.50,41678.71,40597.21,41011.25,0
20-May-08,42498.82,42604.21,41291.48,41296.50,0
16-May-08,42624.17,42954.60,42363.80,42498.82,0
15-May-08,42522.74,42692.39,42089.05,42624.17,0
14-May-08,41831.11,42606.36,41806.27,42522.74,0
13-May-08,41638.52,42112.09,41407.02,41831.11,0
12-May-08,42034.70,42361.07,41486.33,41638.52,0
9-May-08,42310.37,42310.37,41446.46,42034.70,0
8-May-08,43272.46,43272.46,41982.37,42310.37,0
7-May-08,42896.17,43316.29,42725.75,43272.46,0
6-May-08,43457.86,43736.17,42699.13,42896.17,0
5-May-08,43425.85,43610.31,43136.05,43457.86,0
2-May-08,42664.37,43455.10,42602.82,43425.85,0
1-May-08,43468.12,43468.12,42483.27,42664.37,0
30-Apr-08,43054.48,43752.00,42396.86,43468.12,0
29-Apr-08,43613.96,43613.96,42889.78,43054.48,0
28-Apr-08,43593.80,43995.70,43450.13,43613.96,0
25-Apr-08,43190.25,43896.91,43190.25,43593.80,0
24-Apr-08,42827.71,43483.18,42377.86,43190.25,0
22-Apr-08,43065.24,43211.90,42651.73,42827.71,0
21-Apr-08,42641.06,43065.24,42304.67,43065.24,0
18-Apr-08,41601.82,42671.36,41449.77,42641.06,0
17-Apr-08,41555.97,41917.35,41312.93,41601.82,0
16-Apr-08,41584.13,41961.23,41245.70,41555.97,0
15-Apr-08,41747.30,41982.00,41190.91,41584.13,0
14-Apr-08,41980.11,41980.11,41083.87,41747.30,0
11-Apr-08,42096.46,43153.74,41719.47,41980.11,0
10-Apr-08,42900.49,43173.29,42033.24,42096.46,0
9-Apr-08,42170.18,43147.25,41966.44,42900.49,0
